entry,at,order
"""Danial @ kMYSUvj9gu"" raises to 0.40",2023-03-22T03:49:10.027Z,167945695002700
"""Andrew @ yhDVFE17BV"" calls 0.04",2023-03-22T03:49:01.174Z,167945694117400
"""qipanda @ ZzutxssYJ7"" folds",2023-03-22T03:48:59.894Z,167945693989400
"""sunny @ WuCshiDEpw"" folds",2023-03-22T03:48:58.155Z,167945693815500
"""Juls @ dmawfvSpk0"" folds",2023-03-22T03:48:56.540Z,167945693654000
"""Fred @ EWw5rDVNJX"" calls 0.04",2023-03-22T03:48:49.270Z,167945692927000
"""Joel @ DdWeAYaTSY"" folds",2023-03-22T03:48:46.189Z,167945692618900
"""Dorothy @ wzpnFqlu9P"" posts a big blind of 0.04",2023-03-22T03:48:43.829Z,167945692382911
"""Danial @ kMYSUvj9gu"" posts a small blind of 0.02",2023-03-22T03:48:43.829Z,167945692382910
"Your hand is 2♥, J♦",2023-03-22T03:48:43.829Z,167945692382905
"Player stacks: #2 ""Juls @ dmawfvSpk0"" (2.73) | #3 ""sunny @ WuCshiDEpw"" (18.41) | #5 ""qipanda @ ZzutxssYJ7"" (6.48) | #6 ""Andrew @ yhDVFE17BV"" (11.62) | #7 ""Danial @ kMYSUvj9gu"" (2.92) | #8 ""Dorothy @ wzpnFqlu9P"" (3.49) | #9 ""Joel @ DdWeAYaTSY"" (3.76) | #10 ""Fred @ EWw5rDVNJX"" (7.14)",2023-03-22T03:48:43.829Z,167945692382901
"-- starting hand #107 (id: zcxantcnoafg)  (No Limit Texas Hold'em) (dealer: ""Andrew @ yhDVFE17BV"") --",2023-03-22T03:48:43.829Z,167945692382900
"-- ending hand #106 --",2023-03-22T03:48:37.815Z,167945691781503
"""Juls @ dmawfvSpk0"" shows a K♥, 9♠.",2023-03-22T03:48:37.815Z,167945691781502
"""sunny @ WuCshiDEpw"" collected 3.48 from pot with Three of a Kind, 7's (combination: 7♠, 7♦, 7♥, K♦, 10♦)",2023-03-22T03:48:37.815Z,167945691781501
"""sunny @ WuCshiDEpw"" shows a 7♠, 7♦.",2023-03-22T03:48:37.815Z,167945691781500
"""sunny @ WuCshiDEpw"" calls 0.72",2023-03-22T03:48:36.932Z,167945691693200
"""Juls @ dmawfvSpk0"" raises to 0.72",2023-03-22T03:48:31.449Z,167945691144900
"""sunny @ WuCshiDEpw"" raises to 0.48",2023-03-22T03:48:22.463Z,167945690246300
"""Juls @ dmawfvSpk0"" bets 0.24",2023-03-22T03:48:05.839Z,167945688583900
"River: 5♠, K♦, 7♥, 4♠ [10♦]",2023-03-22T03:47:53.662Z,167945687366200
"""sunny @ WuCshiDEpw"" calls 0.12",2023-03-22T03:47:52.837Z,167945687283700
"""Juls @ dmawfvSpk0"" bets 0.12",2023-03-22T03:47:43.353Z,167945686335300
"Turn: 5♠, K♦, 7♥ [4♠]",2023-03-22T03:47:28.351Z,167945684835100
"""Juls @ dmawfvSpk0"" calls 0.54",2023-03-22T03:47:27.532Z,167945684753200
"""Fred @ EWw5rDVNJX"" folds",2023-03-22T03:47:12.433Z,167945683243300
"""Andrew @ yhDVFE17BV"" folds",2023-03-22T03:47:11.552Z,167945683155200
"""sunny @ WuCshiDEpw"" bets 0.54",2023-03-22T03:47:08.262Z,167945682826200
"""Juls @ dmawfvSpk0"" checks",2023-03-22T03:47:05.621Z,167945682562100
"""Fred @ EWw5rDVNJX"" checks",2023-03-22T03:46:55.892Z,167945681589200
"""Andrew @ yhDVFE17BV"" checks",2023-03-22T03:46:54.411Z,167945681441100
"Flop:  [5♠, K♦, 7♥]",2023-03-22T03:46:51.124Z,167945681112400
"""Juls @ dmawfvSpk0"" calls 0.17",2023-03-22T03:46:50.188Z,167945681018800
"""Fred @ EWw5rDVNJX"" calls 0.17",2023-03-22T03:46:43.467Z,167945680346700
"""Danial @ kMYSUvj9gu"" folds",2023-03-22T03:46:40.653Z,167945680065300
"""Andrew @ yhDVFE17BV"" calls 0.17",2023-03-22T03:46:34.368Z,167945679436800
"""qipanda @ ZzutxssYJ7"" folds",2023-03-22T03:46:33.506Z,167945679350600
"""sunny @ WuCshiDEpw"" raises to 0.17",2023-03-22T03:46:29.718Z,167945678971800
"""Juls @ dmawfvSpk0"" calls 0.04",2023-03-22T03:46:26.151Z,167945678615100
"""Fred @ EWw5rDVNJX"" calls 0.04",2023-03-22T03:46:23.762Z,167945678376200
"""Joel @ DdWeAYaTSY"" folds",2023-03-22T03:46:14.691Z,167945677469100
"""Dorothy @ wzpnFqlu9P"" folds",2023-03-22T03:46:11.821Z,167945677182100
"""Danial @ kMYSUvj9gu"" posts a big blind of 0.04",2023-03-22T03:46:09.760Z,167945676976011
"""Andrew @ yhDVFE17BV"" posts a small blind of 0.02",2023-03-22T03:46:09.760Z,167945676976010
"Your hand is 4♦, 10♠",2023-03-22T03:46:09.760Z,167945676976005
"Player stacks: #2 ""Juls @ dmawfvSpk0"" (4.28) | #3 ""sunny @ WuCshiDEpw"" (16.48) | #5 ""qipanda @ ZzutxssYJ7"" (6.48) | #6 ""Andrew @ yhDVFE17BV"" (11.79) | #7 ""Danial @ kMYSUvj9gu"" (2.96) | #8 ""Dorothy @ wzpnFqlu9P"" (3.49) | #9 ""Joel @ DdWeAYaTSY"" (3.76) | #10 ""Fred @ EWw5rDVNJX"" (7.31)",2023-03-22T03:46:09.760Z,167945676976001
"-- starting hand #106 (id: 3pgtm5b76svn)  (No Limit Texas Hold'em) (dealer: ""qipanda @ ZzutxssYJ7"") --",2023-03-22T03:46:09.760Z,167945676976000
"""sunny @ WuCshiDEpw"" shows a Q♣, Q♥.",2023-03-22T03:46:05.022Z,167945676502200
"Undealt cards: 6♣, 9♦, K♠ [10♦, J♠]",2023-03-22T03:46:04.741Z,167945676474100
"""Fred @ EWw5rDVNJX"" shows a Q♠, A♣.",2023-03-22T03:46:02.883Z,167945676288300
"-- ending hand #105 --",2023-03-22T03:46:02.428Z,167945676242802
"""sunny @ WuCshiDEpw"" collected 1.32 from pot",2023-03-22T03:46:02.428Z,167945676242801
"Uncalled bet of 0.99 returned to ""sunny @ WuCshiDEpw""",2023-03-22T03:46:02.428Z,167945676242800
"""Fred @ EWw5rDVNJX"" folds",2023-03-22T03:46:01.613Z,167945676161300
"""Danial @ kMYSUvj9gu"" folds",2023-03-22T03:46:00.526Z,167945676052600
"""sunny @ WuCshiDEpw"" bets 0.99",2023-03-22T03:45:49.945Z,167945674994500
"""Fred @ EWw5rDVNJX"" checks",2023-03-22T03:45:47.381Z,167945674738100
"""Danial @ kMYSUvj9gu"" checks",2023-03-22T03:45:45.797Z,167945674579700
"Flop:  [6♣, 9♦, K♠]",2023-03-22T03:45:43.684Z,167945674368400
"""Fred @ EWw5rDVNJX"" calls 0.42",2023-03-22T03:45:42.875Z,167945674287500
"""Danial @ kMYSUvj9gu"" calls 0.42",2023-03-22T03:45:41.525Z,167945674152500
"""Andrew @ yhDVFE17BV"" folds",2023-03-22T03:45:26.319Z,167945672631900
"""qipanda @ ZzutxssYJ7"" folds",2023-03-22T03:45:25.450Z,167945672545000
"""sunny @ WuCshiDEpw"" raises to 0.42",2023-03-22T03:45:21.518Z,167945672151800
"""Juls @ dmawfvSpk0"" folds",2023-03-22T03:45:17.089Z,167945671708900
"""Fred @ EWw5rDVNJX"" raises to 0.27",2023-03-22T03:45:13.104Z,167945671310400
"""Joel @ DdWeAYaTSY"" folds",2023-03-22T03:45:10.071Z,167945671007100
"""Dorothy @ wzpnFqlu9P"" folds",2023-03-22T03:45:09.144Z,167945670914400
"""Danial @ kMYSUvj9gu"" raises to 0.12",2023-03-22T03:45:00.670Z,167945670067000
"""Andrew @ yhDVFE17BV"" posts a big blind of 0.04",2023-03-22T03:44:46.767Z,167945668676711
"""qipanda @ ZzutxssYJ7"" posts a small blind of 0.02",2023-03-22T03:44:46.767Z,167945668676710
"Your hand is 3♠, 2♣",2023-03-22T03:44:46.767Z,167945668676705
"Player stacks: #2 ""Juls @ dmawfvSpk0"" (4.28) | #3 ""sunny @ WuCshiDEpw"" (15.58) | #5 ""qipanda @ ZzutxssYJ7"" (6.50) | #6 ""Andrew @ yhDVFE17BV"" (11.83) | #7 ""Danial @ kMYSUvj9gu"" (3.38) | #8 ""Dorothy @ wzpnFqlu9P"" (3.49) | #9 ""Joel @ DdWeAYaTSY"" (3.76) | #10 ""Fred @ EWw5rDVNJX"" (7.73)",2023-03-22T03:44:46.767Z,167945668676701
"-- starting hand #105 (id: whjv36rqgpm3)  (No Limit Texas Hold'em) (dealer: ""sunny @ WuCshiDEpw"") --",2023-03-22T03:44:46.767Z,167945668676700
"Undealt cards: 9♣, 10♣, 4♠ [5♥, 7♠]",2023-03-22T03:44:41.998Z,167945668199800
"-- ending hand #104 --",2023-03-22T03:44:40.830Z,167945668083002
"""Joel @ DdWeAYaTSY"" collected 1.10 from pot",2023-03-22T03:44:40.830Z,167945668083001
"Uncalled bet of 2.66 returned to ""Joel @ DdWeAYaTSY""",2023-03-22T03:44:40.830Z,167945668083000
"""Andrew @ yhDVFE17BV"" folds",2023-03-22T03:44:39.959Z,167945667995900
"""Joel @ DdWeAYaTSY"" bets 2.66 and go all in",2023-03-22T03:44:19.053Z,167945665905300
"""Andrew @ yhDVFE17BV"" checks",2023-03-22T03:44:16.563Z,167945665656300
"Flop:  [9♣, 10♣, 4♠]",2023-03-22T03:44:02.706Z,167945664270600
"""Danial @ kMYSUvj9gu"" folds",2023-03-22T03:44:01.897Z,167945664189700
"""Andrew @ yhDVFE17BV"" calls 0.44",2023-03-22T03:43:56.247Z,167945663624700
"""qipanda @ ZzutxssYJ7"" folds",2023-03-22T03:43:45.325Z,167945662532500
"""sunny @ WuCshiDEpw"" folds",2023-03-22T03:43:44.446Z,167945662444600
"""Juls @ dmawfvSpk0"" folds",2023-03-22T03:43:43.254Z,167945662325400
"""Fred @ EWw5rDVNJX"" folds",2023-03-22T03:43:39.151Z,167945661915100
"""Joel @ DdWeAYaTSY"" raises to 0.44",2023-03-22T03:43:38.214Z,167945661821400
"""Dorothy @ wzpnFqlu9P"" folds",2023-03-22T03:43:29.418Z,167945660941800
"""Danial @ kMYSUvj9gu"" raises to 0.16",2023-03-22T03:43:28.510Z,167945660851000
"""Andrew @ yhDVFE17BV"" calls 0.04",2023-03-22T03:43:24.522Z,167945660452200
"""qipanda @ ZzutxssYJ7"" posts a big blind of 0.04",2023-03-22T03:43:21.570Z,167945660157011
"""sunny @ WuCshiDEpw"" posts a small blind of 0.02",2023-03-22T03:43:21.570Z,167945660157010
"Your hand is 10♦, A♣",2023-03-22T03:43:21.570Z,167945660157005
"Player stacks: #2 ""Juls @ dmawfvSpk0"" (4.28) | #3 ""sunny @ WuCshiDEpw"" (15.60) | #5 ""qipanda @ ZzutxssYJ7"" (6.54) | #6 ""Andrew @ yhDVFE17BV"" (12.27) | #7 ""Danial @ kMYSUvj9gu"" (3.54) | #8 ""Dorothy @ wzpnFqlu9P"" (3.49) | #9 ""Joel @ DdWeAYaTSY"" (3.10) | #10 ""Fred @ EWw5rDVNJX"" (7.73)",2023-03-22T03:43:21.570Z,167945660157001
"-- starting hand #104 (id: zku3mj97grkq)  (No Limit Texas Hold'em) (dealer: ""Juls @ dmawfvSpk0"") --",2023-03-22T03:43:21.570Z,167945660157000
"""Fred @ EWw5rDVNJX"" shows a 7♠, K♦.",2023-03-22T03:43:17.316Z,167945659731600
"""sunny @ WuCshiDEpw"" shows a 5♠, 5♣.",2023-03-22T03:43:17.273Z,167945659727300
"Undealt cards: K♣, J♥, 7♦ [A♦, 5♦]",2023-03-22T03:43:16.092Z,167945659609200
"-- ending hand #103 --",2023-03-22T03:43:14.258Z,167945659425802
"""Fred @ EWw5rDVNJX"" collected 0.53 from pot",2023-03-22T03:43:14.258Z,167945659425801
"Uncalled bet of 0.26 returned to ""Fred @ EWw5rDVNJX""",2023-03-22T03:43:14.258Z,167945659425800
"""Andrew @ yhDVFE17BV"" folds",2023-03-22T03:43:13.430Z,167945659343000
"""sunny @ WuCshiDEpw"" folds",2023-03-22T03:43:05.098Z,167945658509800
"""Fred @ EWw5rDVNJX"" bets 0.26",2023-03-22T03:43:00.528Z,167945658052800
"""Andrew @ yhDVFE17BV"" checks",2023-03-22T03:42:54.401Z,167945657440100
"""sunny @ WuCshiDEpw"" checks",2023-03-22T03:42:50.220Z,167945657022000
"Flop:  [K♣, J♥, 7♦]",2023-03-22T03:42:48.242Z,167945656824200
"""Juls @ dmawfvSpk0"" folds",2023-03-22T03:42:47.379Z,167945656737900
"""Fred @ EWw5rDVNJX"" calls 0.15",2023-03-22T03:42:38.187Z,167945655818700
"""Joel @ DdWeAYaTSY"" folds",2023-03-22T03:42:32.334Z,167945655233400
"""Andrew @ yhDVFE17BV"" calls 0.15",2023-03-22T03:42:30.985Z,167945655098500
"""sunny @ WuCshiDEpw"" raises to 0.15",2023-03-22T03:42:26.783Z,167945654678300
"""Juls @ dmawfvSpk0"" calls 0.04",2023-03-22T03:42:18.368Z,167945653836800
"""Fred @ EWw5rDVNJX"" calls 0.04",2023-03-22T03:42:11.512Z,167945653151200
"""Joel @ DdWeAYaTSY"" calls 0.04",2023-03-22T03:42:06.443Z,167945652644300
"""Dorothy @ wzpnFqlu9P"" folds",2023-03-22T03:42:04.669Z,167945652466900
"""Danial @ kMYSUvj9gu"" folds",2023-03-22T03:42:02.105Z,167945652210500
"""Andrew @ yhDVFE17BV"" calls 0.04",2023-03-22T03:42:01.232Z,167945652123200
"""qipanda @ ZzutxssYJ7"" folds",2023-03-22T03:42:00.368Z,167945652036800
"""sunny @ WuCshiDEpw"" posts a big blind of 0.04",2023-03-22T03:41:51.235Z,167945651123511
"""Juls @ dmawfvSpk0"" posts a small blind of 0.02",2023-03-22T03:41:51.235Z,167945651123510
"Your hand is Q♣, 6♠",2023-03-22T03:41:51.235Z,167945651123505
"Player stacks: #2 ""Juls @ dmawfvSpk0"" (4.32) | #3 ""sunny @ WuCshiDEpw"" (15.75) | #5 ""qipanda @ ZzutxssYJ7"" (6.54) | #6 ""Andrew @ yhDVFE17BV"" (12.42) | #7 ""Danial @ kMYSUvj9gu"" (3.54) | #8 ""Dorothy @ wzpnFqlu9P"" (3.49) | #9 ""Joel @ DdWeAYaTSY"" (3.14) | #10 ""Fred @ EWw5rDVNJX"" (7.35)",2023-03-22T03:41:51.235Z,167945651123501
"-- starting hand #103 (id: 3rexnnwmmsty)  (No Limit Texas Hold'em) (dealer: ""Fred @ EWw5rDVNJX"") --",2023-03-22T03:41:51.235Z,167945651123500
"Undealt cards: Q♦, J♠, 9♣ [5♥, J♦]",2023-03-22T03:41:46.647Z,167945650664700
"""Dorothy @ wzpnFqlu9P"" shows a 10♠, 10♦.",2023-03-22T03:41:45.500Z,167945650550000
"""Fred @ EWw5rDVNJX"" shows a 10♣, A♣.",2023-03-22T03:41:44.515Z,167945650451500
"-- ending hand #102 --",2023-03-22T03:41:43.928Z,167945650392802
"""Fred @ EWw5rDVNJX"" collected 1.12 from pot",2023-03-22T03:41:43.928Z,167945650392801
"Uncalled bet of 2.24 returned to ""Fred @ EWw5rDVNJX""",2023-03-22T03:41:43.928Z,167945650392800
"""Joel @ DdWeAYaTSY"" folds",2023-03-22T03:41:43.082Z,167945650308200
"""Dorothy @ wzpnFqlu9P"" folds",2023-03-22T03:41:29.022Z,167945648902200
"""Fred @ EWw5rDVNJX"" bets 2.24",2023-03-22T03:41:01.942Z,167945646194200
"Flop:  [Q♦, J♠, 9♣]",2023-03-22T03:40:44.859Z,167945644485900
"""Joel @ DdWeAYaTSY"" calls 0.36",2023-03-22T03:40:43.961Z,167945644396100
"""Dorothy @ wzpnFqlu9P"" calls 0.36",2023-03-22T03:40:42.444Z,167945644244400
"""Juls @ dmawfvSpk0"" folds",2023-03-22T03:40:37.275Z,167945643727500
"""Fred @ EWw5rDVNJX"" raises to 0.36",2023-03-22T03:40:32.876Z,167945643287600
"""Joel @ DdWeAYaTSY"" raises to 0.16",2023-03-22T03:40:28.340Z,167945642834000
"""Dorothy @ wzpnFqlu9P"" calls 0.04",2023-03-22T03:40:25.211Z,167945642521100
"""Danial @ kMYSUvj9gu"" folds",2023-03-22T03:40:21.508Z,167945642150800
"""Andrew @ yhDVFE17BV"" folds",2023-03-22T03:40:17.319Z,167945641731900
"""qipanda @ ZzutxssYJ7"" folds",2023-03-22T03:40:16.454Z,167945641645400
"""sunny @ WuCshiDEpw"" folds",2023-03-22T03:40:12.976Z,167945641297600
"""Juls @ dmawfvSpk0"" posts a big blind of 0.04",2023-03-22T03:40:11.023Z,167945641102311
"""Fred @ EWw5rDVNJX"" posts a small blind of 0.02",2023-03-22T03:40:11.023Z,167945641102310
"Your hand is J♣, 2♦",2023-03-22T03:40:11.023Z,167945641102305
"Player stacks: #2 ""Juls @ dmawfvSpk0"" (4.36) | #3 ""sunny @ WuCshiDEpw"" (15.75) | #5 ""qipanda @ ZzutxssYJ7"" (6.54) | #6 ""Andrew @ yhDVFE17BV"" (12.42) | #7 ""Danial @ kMYSUvj9gu"" (3.54) | #8 ""Dorothy @ wzpnFqlu9P"" (3.85) | #9 ""Joel @ DdWeAYaTSY"" (3.50) | #10 ""Fred @ EWw5rDVNJX"" (6.59)",2023-03-22T03:40:11.023Z,167945641102301
"-- starting hand #102 (id: kydaug6asl6c)  (No Limit Texas Hold'em) (dealer: ""Joel @ DdWeAYaTSY"") --",2023-03-22T03:40:11.023Z,167945641102300
"Undealt cards: 4♠, 7♣, 2♦, K♥ [J♣]",2023-03-22T03:40:06.478Z,167945640647800
"-- ending hand #101 --",2023-03-22T03:40:05.019Z,167945640501902
"""Dorothy @ wzpnFqlu9P"" collected 1.25 from pot",2023-03-22T03:40:05.019Z,167945640501901
"Uncalled bet of 1.25 returned to ""Dorothy @ wzpnFqlu9P""",2023-03-22T03:40:05.019Z,167945640501900
"""Andrew @ yhDVFE17BV"" folds",2023-03-22T03:40:04.142Z,167945640414200
"""sunny @ WuCshiDEpw"" folds",2023-03-22T03:40:01.306Z,167945640130600
"""Juls @ dmawfvSpk0"" folds",2023-03-22T03:39:56.384Z,167945639638400
"""Fred @ EWw5rDVNJX"" folds",2023-03-22T03:39:50.478Z,167945639047800
"""Dorothy @ wzpnFqlu9P"" raises to 1.50",2023-03-22T03:39:49.537Z,167945638953700
"""Danial @ kMYSUvj9gu"" folds",2023-03-22T03:39:43.744Z,167945638374400
"""Andrew @ yhDVFE17BV"" calls 0.25",2023-03-22T03:39:42.286Z,167945638228600
"""sunny @ WuCshiDEpw"" bets 0.25",2023-03-22T03:39:37.806Z,167945637780600
"""Juls @ dmawfvSpk0"" checks",2023-03-22T03:39:34.807Z,167945637480700
"""Fred @ EWw5rDVNJX"" checks",2023-03-22T03:39:31.626Z,167945637162600
"Turn: 4♠, 7♣, 2♦ [K♥]",2023-03-22T03:39:29.088Z,167945636908800
"""Dorothy @ wzpnFqlu9P"" checks",2023-03-22T03:39:28.278Z,167945636827800
"""Danial @ kMYSUvj9gu"" checks",2023-03-22T03:39:12.995Z,167945635299500
"""Andrew @ yhDVFE17BV"" checks",2023-03-22T03:39:08.720Z,167945634872000
"""sunny @ WuCshiDEpw"" checks",2023-03-22T03:39:07.817Z,167945634781700
"""Juls @ dmawfvSpk0"" checks",2023-03-22T03:39:06.600Z,167945634660000
"""Fred @ EWw5rDVNJX"" checks",2023-03-22T03:38:59.962Z,167945633996200
"Flop:  [4♠, 7♣, 2♦]",2023-03-22T03:38:52.546Z,167945633254600
"""Danial @ kMYSUvj9gu"" calls 0.08",2023-03-22T03:38:51.663Z,167945633166300
"""Andrew @ yhDVFE17BV"" calls 0.08",2023-03-22T03:38:47.825Z,167945632782500
"""sunny @ WuCshiDEpw"" calls 0.08",2023-03-22T03:38:46.951Z,167945632695100
"""Juls @ dmawfvSpk0"" calls 0.08",2023-03-22T03:38:41.048Z,167945632104800
"""Fred @ EWw5rDVNJX"" calls 0.08",2023-03-22T03:38:34.284Z,167945631428400
"""Joel @ DdWeAYaTSY"" folds",2023-03-22T03:38:33.411Z,167945631341100
"""Dorothy @ wzpnFqlu9P"" raises to 0.08",2023-03-22T03:38:30.643Z,167945631064300
"""Danial @ kMYSUvj9gu"" calls 0.04",2023-03-22T03:38:24.650Z,167945630465000
"""Andrew @ yhDVFE17BV"" calls 0.04",2023-03-22T03:38:21.627Z,167945630162700
"""qipanda @ ZzutxssYJ7"" folds",2023-03-22T03:38:19.109Z,167945629910900
"""sunny @ WuCshiDEpw"" calls 0.04",2023-03-22T03:38:16.345Z,167945629634500
"""Juls @ dmawfvSpk0"" calls 0.04",2023-03-22T03:38:13.668Z,167945629366800
"""Fred @ EWw5rDVNJX"" posts a big blind of 0.04",2023-03-22T03:38:07.147Z,167945628714712
"""Joel @ DdWeAYaTSY"" posts a small blind of 0.02",2023-03-22T03:38:07.147Z,167945628714711
"Your hand is A♣, 10♥",2023-03-22T03:38:07.147Z,167945628714706
"Player stacks: #2 ""Juls @ dmawfvSpk0"" (4.44) | #3 ""sunny @ WuCshiDEpw"" (16.08) | #5 ""qipanda @ ZzutxssYJ7"" (6.54) | #6 ""Andrew @ yhDVFE17BV"" (12.75) | #7 ""Danial @ kMYSUvj9gu"" (3.62) | #8 ""Dorothy @ wzpnFqlu9P"" (2.93) | #9 ""Joel @ DdWeAYaTSY"" (3.52) | #10 ""Fred @ EWw5rDVNJX"" (6.67)",2023-03-22T03:38:07.147Z,167945628714702
"-- starting hand #101 (id: zh4fzsom6ipo)  (No Limit Texas Hold'em) (dealer: ""Dorothy @ wzpnFqlu9P"") --",2023-03-22T03:38:07.147Z,167945628714701
"The player ""sunny @ WuCshiDEpw"" joined the game with a stack of 16.08.",2023-03-22T03:38:07.147Z,167945628714700
"-- ending hand #100 --",2023-03-22T03:38:01.098Z,167945628109802
"""Juls @ dmawfvSpk0"" collected 1.52 from pot with Pair, A's (combination: A♣, A♥, K♠, J♣, 7♦)",2023-03-22T03:38:01.098Z,167945628109801
"""Juls @ dmawfvSpk0"" shows a A♣, J♣.",2023-03-22T03:38:01.098Z,167945628109800
"""Danial @ kMYSUvj9gu"" calls 0.04",2023-03-22T03:38:00.280Z,167945628028000
"""Juls @ dmawfvSpk0"" bets 0.04",2023-03-22T03:37:51.302Z,167945627130200
"River: K♠, A♥, 7♦, 6♣ [3♥]",2023-03-22T03:37:45.165Z,167945626516500
"""Danial @ kMYSUvj9gu"" calls 0.12",2023-03-22T03:37:44.352Z,167945626435200
"""Juls @ dmawfvSpk0"" bets 0.12",2023-03-22T03:37:31.414Z,167945625141400
"Turn: K♠, A♥, 7♦ [6♣]",2023-03-22T03:37:19.073Z,167945623907300
"""Juls @ dmawfvSpk0"" calls 0.48",2023-03-22T03:37:18.211Z,167945623821100
"""Fred @ EWw5rDVNJX"" folds",2023-03-22T03:37:13.749Z,167945623374900
"""Joel @ DdWeAYaTSY"" folds",2023-03-22T03:37:12.741Z,167945623274100
"""Dorothy @ wzpnFqlu9P"" folds",2023-03-22T03:37:11.932Z,167945623193200
"""Danial @ kMYSUvj9gu"" raises to 0.48",2023-03-22T03:37:11.046Z,167945623104600
"""Andrew @ yhDVFE17BV"" folds",2023-03-22T03:37:02.464Z,167945622246400
"""Juls @ dmawfvSpk0"" bets 0.16",2023-03-22T03:36:41.628Z,167945620162800
"""Fred @ EWw5rDVNJX"" checks",2023-03-22T03:36:30.920Z,167945619092000
"""Joel @ DdWeAYaTSY"" checks",2023-03-22T03:36:29.931Z,167945618993100
"""Dorothy @ wzpnFqlu9P"" checks",2023-03-22T03:36:28.946Z,167945618894600
"Flop:  [K♠, A♥, 7♦]",2023-03-22T03:36:24.049Z,167945618404900
"""Joel @ DdWeAYaTSY"" checks",2023-03-22T03:36:23.224Z,167945618322400
"""Dorothy @ wzpnFqlu9P"" calls 0.04",2023-03-22T03:36:21.810Z,167945618181000
"The player ""sunny @ WuCshiDEpw"" sit back with the stack of 16.08.",2023-03-22T03:36:19.558Z,167945617955800
"""Danial @ kMYSUvj9gu"" calls 0.04",2023-03-22T03:36:19.064Z,167945617906400
"""Andrew @ yhDVFE17BV"" calls 0.04",2023-03-22T03:35:56.458Z,167945615645800
"""qipanda @ ZzutxssYJ7"" folds",2023-03-22T03:35:55.558Z,167945615555800
"""Juls @ dmawfvSpk0"" calls 0.04",2023-03-22T03:35:46.815Z,167945614681500
"""Fred @ EWw5rDVNJX"" calls 0.04",2023-03-22T03:35:44.723Z,167945614472300
"""Joel @ DdWeAYaTSY"" posts a big blind of 0.04",2023-03-22T03:35:42.203Z,167945614220311
"""Dorothy @ wzpnFqlu9P"" posts a small blind of 0.02",2023-03-22T03:35:42.203Z,167945614220310
"Your hand is Q♠, 2♣",2023-03-22T03:35:42.203Z,167945614220305
"Player stacks: #2 ""Juls @ dmawfvSpk0"" (3.60) | #5 ""qipanda @ ZzutxssYJ7"" (6.54) | #6 ""Andrew @ yhDVFE17BV"" (12.79) | #7 ""Danial @ kMYSUvj9gu"" (4.30) | #8 ""Dorothy @ wzpnFqlu9P"" (2.97) | #9 ""Joel @ DdWeAYaTSY"" (3.56) | #10 ""Fred @ EWw5rDVNJX"" (6.71)",2023-03-22T03:35:42.203Z,167945614220302
"-- starting hand #100 (id: 1ohedvkfft9t)  (No Limit Texas Hold'em) (dealer: ""Danial @ kMYSUvj9gu"") --",2023-03-22T03:35:42.203Z,167945614220301
"The player ""sunny @ WuCshiDEpw"" stand up with the stack of 16.08.",2023-03-22T03:35:42.203Z,167945614220300
"Undealt cards: 10♦, 4♥, K♦ [2♣, 4♦]",2023-03-22T03:35:36.255Z,167945613625500
"""qipanda @ ZzutxssYJ7"" shows a Q♠, Q♦.",2023-03-22T03:35:35.963Z,167945613596300
"""Andrew @ yhDVFE17BV"" shows a J♦, K♠.",2023-03-22T03:35:35.552Z,167945613555200
"-- ending hand #99 --",2023-03-22T03:35:34.880Z,167945613488002
"""Andrew @ yhDVFE17BV"" collected 2.58 from pot",2023-03-22T03:35:34.880Z,167945613488001
"Uncalled bet of 0.86 returned to ""Andrew @ yhDVFE17BV""",2023-03-22T03:35:34.880Z,167945613488000
"""qipanda @ ZzutxssYJ7"" folds",2023-03-22T03:35:34.026Z,167945613402600
"""Andrew @ yhDVFE17BV"" raises to 1.72",2023-03-22T03:35:14.080Z,167945611408000
"""qipanda @ ZzutxssYJ7"" bets 0.86",2023-03-22T03:35:07.318Z,167945610731800
"Flop:  [10♦, 4♥, K♦]",2023-03-22T03:34:53.044Z,167945609304400
"""sunny @ WuCshiDEpw"" folds",2023-03-22T03:34:52.224Z,167945609222400
"""Fred @ EWw5rDVNJX"" folds",2023-03-22T03:34:47.177Z,167945608717700
"""Joel @ DdWeAYaTSY"" folds",2023-03-22T03:34:46.259Z,167945608625900
"""Dorothy @ wzpnFqlu9P"" folds",2023-03-22T03:34:45.340Z,167945608534000
"""Danial @ kMYSUvj9gu"" folds",2023-03-22T03:34:37.223Z,167945607722300
"""Andrew @ yhDVFE17BV"" calls 0.32",2023-03-22T03:34:36.360Z,167945607636000
"""qipanda @ ZzutxssYJ7"" raises to 0.32",2023-03-22T03:34:19.359Z,167945605935900
"""sunny @ WuCshiDEpw"" raises to 0.08",2023-03-22T03:34:13.816Z,167945605381600
"""Juls @ dmawfvSpk0"" folds",2023-03-22T03:34:04.729Z,167945604472900
"""Fred @ EWw5rDVNJX"" calls 0.04",2023-03-22T03:34:01.314Z,167945604131400
"""Joel @ DdWeAYaTSY"" calls 0.04",2023-03-22T03:33:59.583Z,167945603958300
"""Dorothy @ wzpnFqlu9P"" posts a big blind of 0.04",2023-03-22T03:33:57.147Z,167945603714711
"""Danial @ kMYSUvj9gu"" posts a small blind of 0.02",2023-03-22T03:33:57.147Z,167945603714710
